id	sn	nw	wn	fl	dur	CURRENT_FIX_INTEREST_AREA_LABEL
ZDM	102	26	17	0.8218447747110175	89	the
ZDM	102	26	22	0.4208333333333343	103	of
ZDM	102	26	23	0.6999999999999992	51	Fame
ZDM	102	26	26	0.7221156211562114	94	nonperformer.
ZDM	102	26	26	0.2946617466174662	107	nonperformer.
ZDM	102	26	26	0.123050430504305	141	nonperformer.
ZDM	102	26	3	0.3531914893617023	117	Davis
ZDM	102	26	3	0.7654846335697398	74	Davis
ZDM	102	26	2	0.5980582524271844	108	Jay
ZDM	102	26	4	0.25	87	(born
ZDM	102	26	2	0.4245954692556636	81	Jay
ZDM	102	26	10	0.257652239286865	74	founder
ZDM	102	26	9	0.0796102661596958	72	the
ZDM	102	26	10	0.4006229191279129	73	founder
ZDM	102	26	13	0.7392857142857142	102	Records,
ZDM	102	26	13	0.355952380952381	153	Records,
ZDM	102	26	3	0.5423167848699766	137	Davis
ZDM	103	14	6	0.2948407568456931	163	Jewish
ZDM	103	14	4	0.2216611859552348	110	working
ZDM	103	14	6	0.6859560465389591	129	Jewish
ZDM	103	14	8	0.4714285714285717	106	who
ZDM	103	14	11	0.5951219512195144	84	in
ZDM	103	14	12	0.9029239766081876	94	Brooklyn,
ZDM	103	14	7	0.0689952742962816	165	boy
ZDM	103	14	6	0.4031496062992127	127	Jewish
ZDM	103	14	8	0.4642857142857143	119	who
ZDM	103	14	10	0.3933649289099526	22	up
ZDM	103	14	12	0.8432748538011698	92	Brooklyn,
ZDM	103	14	4	0.0478625225416358	146	working
ZDM	103	14	4	0.8231674976132386	106	working
ZDM	104	21	13	0.0141414141414139	93	1953
ZDM	104	21	2	0.6889548302011211	102	graduated
ZDM	104	21	5	0.2097938144329899	121	York
ZDM	104	21	6	0.8204465334900115	129	University`s
ZDM	104	21	8	0.6255319148936189	50	of
ZDM	104	21	10	0.4183888654576128	81	and
ZDM	104	21	14	0.0736993625334158	66	and
ZDM	104	21	12	0.1268292682926826	86	in
ZDM	104	21	16	0.015384615384616	113	a
ZDM	104	21	17	0.9486521375958692	67	scholarship
ZDM	104	21	20	0.4207350521119034	140	Law
ZDM	104	21	12	0.1414634146341466	91	in
ZDM	104	21	14	0.6843512235245733	96	and
ZDM	104	21	13	0.0363636363636365	69	1953
ZDM	104	21	9	0.1325301204819277	136	Arts
ZDM	104	21	14	0.110549043800123	76	and
ZDM	104	21	2	0.7796900758325092	205	graduated
ZDM	105	13	7	0.6255319148936166	111	legal
ZDM	105	13	8	0.7389671361502347	92	department
ZDM	105	13	11	0.4986737400530504	87	subsidiary
ZDM	105	13	11	0.3023872679045092	127	subsidiary
ZDM	105	13	13	0.4206060606060605	128	Records.
ZDM	105	13	13	0.0024242424242422	82	Records.
ZDM	105	13	3	0.4225040768255117	74	then
ZDM	105	13	7	0.1404255319148941	79	legal
ZDM	105	13	8	0.3934272300469481	87	department
ZDM	105	13	10	0.2111111111111111	119	CBS
ZDM	105	13	7	0.6872340425531918	76	legal
ZDM	105	13	6	0.892281798509257	130	the
ZDM	105	13	4	0.1428571428571428	133	hired
ZDM	106	14	3	0.8731441673832048	198	he
ZDM	106	14	4	0.8895513214505227	67	founded
ZDM	106	14	6	0.4799404540379607	101	Records,
ZDM	106	14	5	0.9127855711422842	82	Arista
ZDM	106	14	4	0.90659700880967	91	founded
ZDM	106	14	7	0.8610826210826211	119	naming
ZDM	106	14	10	0.2175438596491244	92	his
ZDM	106	14	12	0.7898167006109978	65	school
ZDM	106	14	11	0.8569210866752912	121	secondary
ZDM	106	14	14	0.3076923076923077	155	society.
ZDM	106	14	13	0.3639639639639637	130	honor
ZDM	106	14	14	0.9174825174825176	114	society.
ZDM	106	14	14	0.0293706293706296	83	society.
ZDM	106	14	4	0.6732022126613398	86	founded
ZDM	106	14	6	0.6216598436918495	78	Records,
ZDM	106	14	6	0.1905470785262374	197	Records,
ZDM	106	14	4	0.413583282114321	145	founded
ZDM	107	24	2	0.3954887218045114	152	Darwin
ZDM	107	24	2	0.0090225563909773	16	Darwin
ZDM	107	24	1	0.9226993865030674	39	Erasmus
ZDM	107	24	3	0.6523809523809524	80	(December
ZDM	107	24	2	0.8481203007518798	115	Darwin
ZDM	107	24	1	0.8736196319018403	85	Erasmus
ZDM	107	24	8	0.1910447761194023	106	18,
ZDM	107	24	10	0.7061743196259438	108	trained
ZDM	107	24	13	0.6918496738031794	74	physician
ZDM	107	24	13	0.5166038776072774	113	physician
ZDM	107	24	13	0.3460626665441515	43	physician
ZDM	107	24	16	0.1367773677736775	137	extensively
ZDM	107	24	17	0.4128113879003559	65	on
ZDM	107	24	19	0.2618304512863783	89	and
ZDM	107	24	18	0.6495295445991717	159	medicine
ZDM	107	24	19	0.7665963728384642	137	and
ZDM	107	24	23	0.8229365768896607	70	as
ZDM	107	24	22	0.0006153846153847	171	well
ZDM	107	24	24	0.0230741924032658	116	poetry.
ZDM	107	24	24	0.9060939533782986	106	poetry.
ZDM	107	24	3	0.1952380952380952	67	(December
ZDM	107	24	2	0.0977443609022556	122	Darwin
ZDM	108	7	6	0.3253362413667757	93	Derby,
ZDM	108	7	5	0.3162743506493503	126	and
ZDM	108	7	6	0.8480067854113654	169	Derby,
ZDM	108	7	7	0.8575000000000003	138	England.
ZDM	108	7	4	0.4808984175599797	86	Lichfield
ZDM	108	7	3	0.8046547119420069	383	in
ZDM	109	11	4	0.3378549949883063	86	of
ZDM	109	11	7	0.0243484469832205	73	members
ZDM	109	11	10	0.4218181818181816	123	Lunar
ZDM	109	11	11	0.4375838926174499	114	Society.
ZDM	109	11	8	0.7056465085198798	121	of
ZDM	109	11	11	0.2644295302013429	112	Society.
ZDM	109	11	11	0.8832214765100665	120	Society.
ZDM	109	11	5	0.0931949806949808	69	the
ZDM	110	15	6	0.2390658174097668	92	the
ZDM	110	15	4	0.3602579604997985	78	member
ZDM	110	15	7	0.3099008115419296	117	Darwin-Wedgwood
ZDM	110	15	8	0.5985044865403781	104	family,
ZDM	110	15	10	0.2052832294670263	120	famously
ZDM	110	15	13	0.7258064516129032	56	grandson,
ZDM	110	15	12	0.4062027625749279	147	his
ZDM	110	15	15	0.3333333333333333	178	Darwin.
ZDM	110	15	7	0.0046167718665465	99	Darwin-Wedgwood
ZDM	110	15	7	0.5961406672678089	118	Darwin-Wedgwood
ZDM	110	15	7	0.901424706943192	202	Darwin-Wedgwood
ZDM	110	15	10	0.486261743093666	97	famously
ZDM	110	15	13	0.7666666666666668	74	grandson,
ZDM	110	15	12	0.3361480323169141	144	his
ZDM	110	15	15	0.4964539007092198	119	Darwin.
ZDM	110	15	4	0.6852881902458685	200	member
ZDM	111	21	4	0.1741935483870968	79	near
ZDM	111	21	3	0.2405625976732074	91	born
ZDM	111	21	7	0.1227689741451215	121	Hall
ZDM	111	21	8	0.9695858791581812	157	near
ZDM	111	21	9	0.8276497695852536	100	Nottingham,
ZDM	111	21	13	0.2317687992615209	77	Chesterfield
ZDM	111	21	12	0.6371456500488764	104	at
ZDM	111	21	14	0.2386172006745362	84	School
ZDM	111	21	18	0.6644067796610177	99	St.
ZDM	111	21	20	0.6172185430463579	102	College,
ZDM	111	21	21	0.9384615384615383	84	Cambridge.
ZDM	111	21	3	0.2916825837819065	108	born
ZDM	111	21	3	0.6184059732592466	119	born
ZDM	112	8	6	0.1924324324324325	82	Edinburgh
ZDM	112	8	5	0.5333333333333338	36	at
ZDM	112	8	7	0.3646258503401362	281	Medical
ZDM	112	8	6	0.5156756756756755	140	Edinburgh
ZDM	112	8	7	0.951020408163265	133	Medical
ZDM	112	8	8	0.866666666666666	57	School.
ZDM	112	8	4	0.0808823529411764	92	degree
ZDM	113	21	2	0.8426467947566889	106	practised
ZDM	113	21	3	0.915670588235294	155	medicine
ZDM	113	21	2	0.9230921170766746	110	practised
ZDM	113	21	5	0.4743644716692191	134	Lichfield
ZDM	113	21	7	0.6146964015525295	118	Staffordshire
ZDM	113	21	8	0.8082149315422387	111	for
ZDM	113	21	11	0.3891156462585033	58	George
ZDM	113	21	10	0.4950819672131146	95	years;
ZDM	113	21	13	0.2113015873015873	113	invited
ZDM	113	21	15	0.000744248985114	81	to
ZDM	113	21	17	0.7148095010361868	90	royal
ZDM	113	21	19	0.4912704045422299	143	but
ZDM	113	21	21	0.8536585365853658	133	declined.
ZDM	113	21	10	0.9770491803278688	79	years;
ZDM	113	21	13	0.5445079365079365	176	invited
ZDM	113	21	14	0.4204357298474951	132	him
ZDM	113	21	18	0.428179505813953	134	physician
ZDM	113	21	5	0.6599285349668198	62	Lichfield
ZDM	113	21	2	0.9115999281738196	207	practised
ZDM	114	16	4	0.1005865102639297	73	moved
ZDM	114	16	6	0.7242603550295854	99	Derby,
ZDM	114	16	6	0.056804733727811	63	Derby,
ZDM	114	16	9	0.3230797167241687	102	died
ZDM	114	16	10	0.3537800205588265	172	suddenly
ZDM	114	16	12	0.1811238141571408	88	the
ZDM	114	16	12	0.9844320116759911	44	the
ZDM	114	16	16	0.8785046728971962	79	1802.
ZDM	114	16	15	0.7733333333333335	172	April
ZDM	114	16	16	0.9943925233644858	83	1802.
ZDM	114	16	15	0.317777777777778	90	April
ZDM	114	16	12	0.7602529798102637	115	the
ZDM	114	16	4	0.3899315738025416	102	moved
ZDM	114	16	7	0.3554192229038858	105	where
ZDM	114	16	16	0.4710280373831773	103	1802.
ZDM	114	16	4	0.0083088954056695	137	moved
ZDM	115	51	3	0.4306818181818182	111	important
ZDM	115	51	5	0.4004975124378109	108	work
ZDM	115	51	8	0.4043010752688174	91	Zoonomia
ZDM	115	51	8	0.7268817204301078	93	Zoonomia
ZDM	115	51	10	0.2587973273942094	114	which
ZDM	115	51	11	0.8602564102564105	108	contains
ZDM	115	51	14	0.7156073211314481	124	of
ZDM	115	51	15	0.9614677406232198	97	pathology,
ZDM	115	51	18	0.9240689882456335	142	treatise
ZDM	115	51	21	0.7638709677419361	73	in
ZDM	115	51	20	0.7341880341880342	119	"""generation,"""
ZDM	115	51	23	0.9415384615384622	100	he,
ZDM	115	51	26	0.922474226804124	102	words
ZDM	115	51	29	0.6519462935800516	110	famous
ZDM	115	51	31	0.8925170068027211	60	Charles
ZDM	115	51	30	0.8489130434782608	102	grandson,
ZDM	115	51	34	0.0355007704160248	104	anticipated
ZDM	115	51	35	0.1876804619826756	112	the
ZDM	115	51	37	0.4695652173913023	113	of
ZDM	115	51	39	0.2697539797395081	67	Lamarck,
ZDM	115	51	38	0.7607843137254902	83	Jean-Baptiste
ZDM	115	51	44	0.4984000000000001	98	regarded
ZDM	115	51	47	0.5168675421238834	110	foreshadowed
ZDM	115	51	51	0.9649122807017544	69	evolution.
ZDM	115	51	50	0.5234972677595626	68	of
ZDM	115	51	3	0.4602272727272727	77	important
ZDM	115	51	3	0.2420454545454546	121	important
ZDM	116	18	5	0.554901960784314	149	(born
ZDM	116	18	4	0.8788785046728969	81	Shriver
ZDM	116	18	3	0.9088957055214724	135	Kennedy
ZDM	116	18	14	0.8336154776299882	134	member
ZDM	116	18	18	0.618919963912875	81	family.
ZDM	116	18	18	0.0448253640933113	69	family.
ZDM	116	18	11	0.8241379310344827	95	Massachusetts)
ZDM	116	18	11	0.1337931034482759	91	Massachusetts)
ZDM	116	18	7	0.67148288973384	92	10,
ZDM	116	18	3	0.956748466257669	121	Kennedy
ZDM	117	13	3	0.2864864864864868	165	was
ZDM	117	13	6	0.2445714285714283	224	Kennedy,
ZDM	117	13	8	0.5892516730886227	66	and
ZDM	117	13	11	0.0395136778115501	86	was
ZDM	117	13	13	0.985964912280702	90	Kennedy.
ZDM	117	13	13	0.4701754385964911	134	Kennedy.
ZDM	117	13	3	0.0990990990990991	105	was
ZDM	117	13	6	0.4194285714285713	81	Kennedy,
ZDM	117	13	7	0.6499999999999997	62	Sr.,
ZDM	117	13	6	0.0697142857142859	79	Kennedy,
ZDM	117	13	4	0.8857142857142857	112	Joseph
ZDM	118	27	3	0.9131086142322096	88	23,
ZDM	118	27	6	0.8025491237387148	133	married
ZDM	118	27	8	0.4173333333333335	123	Sargent
ZDM	118	27	10	0.5264705882352935	129	Jr.,
ZDM	118	27	14	0.2053798961774423	74	ambassador
ZDM	118	27	13	0.1813953488372095	108	U.S.
ZDM	118	27	16	0.5780450418582715	75	France
ZDM	118	27	17	0.8245696139060674	82	from
ZDM	118	27	20	0.7709090909090905	100	1970,
ZDM	118	27	23	0.9716328963051252	67	Democratic
ZDM	118	27	23	0.5711561382598331	123	Democratic
ZDM	118	27	24	0.7805249788314989	112	vice-presidential
ZDM	118	27	27	0.0485981308411219	95	1972.
ZDM	118	27	19	0.31405888190539	99	to
ZDM	118	27	21	0.0985434873075334	84	and
ZDM	118	27	14	0.802534888424459	216	ambassador
ZDM	118	27	5	0.0854045037531273	101	she
ZDM	118	27	7	0.7423327412670219	120	Robert
ZDM	118	27	9	0.1524475524475521	96	Shriver,
ZDM	118	27	9	0.986013986013986	117	Shriver,
ZDM	118	27	14	0.1794916739702017	69	ambassador
ZDM	119	21	3	0.141017711554681	135	campaigned
ZDM	119	21	5	0.2354564267647735	114	her
ZDM	119	21	6	0.9168167825789536	127	brother
ZDM	119	21	9	0.3748571428571423	81	Kennedy,
ZDM	119	21	13	0.0717260094511767	58	Schwarzenegger's
ZDM	119	21	12	0.1334929435483872	132	Arnold
ZDM	119	21	14	0.1588012567469586	77	successful
ZDM	119	21	15	0.27428150331614	99	bid
ZDM	119	21	17	0.1806060606060603	113	governor
ZDM	119	21	21	0.1129629629629628	213	2003.
ZDM	119	21	13	0.0040518411079398	117	Schwarzenegger's
ZDM	119	21	3	0.0483553556367725	254	campaigned
ZDM	120	8	6	0.3604166666666669	68	June
ZDM	120	8	3	0.6495418777622075	77	Coretta
ZDM	120	8	2	0.4393752656183597	170	married
ZDM	120	8	4	0.9495145631067956	115	Scott
ZDM	120	8	4	0.1495145631067959	176	Scott
ZDM	120	8	6	0.1833333333333335	104	June
ZDM	120	8	8	0.4481481481481479	105	1953.
ZDM	120	8	3	0.3749703567963779	94	Coretta
ZDM	121	18	2	0.8565767533104462	94	wedding
ZDM	121	18	6	0.5849999999999994	116	in
ZDM	121	18	8	0.4225465008734974	162	parents'
ZDM	121	18	9	0.7637931034482751	98	house
ZDM	121	18	12	0.9876404494382024	56	Alabama,
ZDM	121	18	12	0.3337078651685392	153	Alabama,
ZDM	121	18	14	0.8596330275229358	99	was
ZDM	121	18	15	0.8897173685481924	114	performed
ZDM	121	18	18	0.3272611302462041	91	father.
ZDM	121	18	15	0.9464047024720188	183	performed
ZDM	121	18	18	0.6766934557979342	222	father.
ZDM	121	18	3	0.602010474742355	78	ceremony
ZDM	121	18	3	0.0105592160837979	156	ceremony
ZDM	122	15	12	0.6181818181818184	89	Church
ZDM	122	15	3	0.531818181818182	106	King
ZDM	122	15	4	0.7129414187171834	117	became
ZDM	122	15	6	0.7009121579407724	88	pastor
ZDM	122	15	8	0.8369426751592364	110	the
ZDM	122	15	9	0.9671874999999996	61	Dexter
ZDM	122	15	10	0.703649635036497	151	Avenue
ZDM	122	15	14	0.5049586776859506	70	Montgomery,
ZDM	122	15	12	0.6757575757575757	151	Church
ZDM	122	15	15	0.3485714285714286	199	Alabama.
ZDM	122	15	14	0.6652892561983471	174	Montgomery,
ZDM	123	29	2	0.8486678816280483	143	Reverend
ZDM	123	29	4	0.91869918699187	96	Luther
ZDM	123	29	8	0.8651851851851848	173	Boston
ZDM	123	29	9	0.4066852367688022	56	University
ZDM	123	29	8	0.025185185185185	138	Boston
ZDM	123	29	7	0.6754098360655736	15	Ph.D.,
ZDM	123	29	9	0.2395543175487465	131	University
ZDM	123	29	9	0.737604456824513	90	University
ZDM	123	29	12	0.4780000000000001	66	1929
ZDM	123	29	11	0.1422053231939166	67	15,
ZDM	123	29	19	0.0180790960451979	112	American
ZDM	123	29	20	0.3816513761467882	124	Nobel
ZDM	123	29	22	0.6551181102362204	62	Baptist
ZDM	123	29	21	0.9863636363636364	113	Laureate,
ZDM	123	29	23	0.4521154606563858	172	minister,
ZDM	123	29	26	0.4511363636363635	85	American
ZDM	123	29	26	0.2124999999999998	67	American
ZDM	123	29	28	0.5210371243370658	91	rights
ZDM	123	29	2	0.8553328126355983	131	Reverend
ZDM	123	29	5	0.0166666666666669	113	King,
ZDM	123	29	4	0.4000000000000003	150	Luther
ZDM	124	9	4	0.2532981530343008	98	awarded
ZDM	124	9	7	0.1949579831932777	111	Medal
ZDM	124	9	9	0.4852272727272732	92	Freedom.
ZDM	124	9	7	0.4588235294117649	148	Medal
ZDM	124	9	9	0.2704545454545449	108	Freedom.
ZDM	124	9	9	0.8886363636363641	118	Freedom.
ZDM	124	9	7	0.8369747899159666	100	Medal
ZDM	125	43	3	0.0104166666666666	107	campaign,
ZDM	125	43	4	0.5184518451845185	77	King
ZDM	125	43	6	0.3945945945945946	124	instrumental
ZDM	125	43	9	0.397784652230316	127	founding
ZDM	125	43	9	0.8499550943019653	113	founding
ZDM	125	43	13	0.5524390243902441	63	Christian
ZDM	125	43	12	0.6686390532544378	119	Southern
ZDM	125	43	14	0.9737864077669904	102	Leadership
ZDM	125	43	17	0.8631578947368409	91	in
ZDM	125	43	22	0.8441136671177256	85	to
ZDM	125	43	21	0.2167166738105445	119	created
ZDM	125	43	24	0.230224321133412	155	the
ZDM	125	43	25	0.8437251561612716	103	moral
ZDM	125	43	26	0.90290964777948	159	authority
ZDM	125	43	30	0.5614416865011903	60	of
ZDM	125	43	29	0.2130081300813007	105	power
ZDM	125	43	32	0.1222107534953553	122	churches
ZDM	125	43	34	0.2819974821653378	77	conduct
ZDM	125	43	35	0.422055308979174	112	nonviolent
ZDM	125	43	35	0.8197336975076818	59	nonviolent
ZDM	125	43	39	0.6573529411764705	90	service
ZDM	125	43	37	0.689037328094302	73	in
ZDM	125	43	43	0.3532384014699127	116	reform.
ZDM	125	43	3	0.3770833333333332	116	campaign,
ZDM	126	26	2	0.5937484371092773	88	organization's
ZDM	126	26	4	0.0198327789265484	113	principles
ZDM	126	26	5	0.3777777777777777	91	were
ZDM	126	26	6	0.4987804878048777	87	criticized
ZDM	126	26	7	0.6935779816513753	128	by
ZDM	126	26	11	0.1004760161113141	54	radical
ZDM	126	26	9	0.8919680243623905	144	younger,
ZDM	126	26	2	0.5617404351087771	101	organization's
ZDM	126	26	3	0.0565492779326069	66	nonviolent
ZDM	126	26	12	0.3953898475878574	100	blacks
ZDM	126	26	15	0.3235444476001127	103	by
ZDM	126	26	17	0.7684931506849318	105	Student
ZDM	126	26	19	0.6223845269493474	61	Coordinating
ZDM	126	26	19	0.0207750050720227	107	Coordinating
ZDM	126	26	22	0.7657546657003075	94	then
ZDM	126	26	24	0.3559633027522952	190	by
ZDM	126	26	26	0.9897142857142855	81	Foreman.
ZDM	126	26	26	0.3268571428571428	173	Foreman.
ZDM	126	26	2	0.8170042510627656	61	organization's
ZDM	127	17	3	0.6601769911504423	94	born
ZDM	127	17	6	0.3633664359514496	82	Georgia
ZDM	127	17	6	0.0706189186478082	49	Georgia
ZDM	127	17	3	0.4913760194343223	125	born
ZDM	127	17	6	0.1194101715317485	194	Georgia
ZDM	127	17	5	0.4452054794520548	123	Atlanta,
ZDM	127	17	7	0.8735085227272738	166	to
ZDM	127	17	10	0.089430894308943	157	Martin
ZDM	127	17	11	0.0462809917355364	101	Luther
ZDM	127	17	15	0.7599196159428379	85	Alberta
ZDM	127	17	14	0.9760292030014196	69	and
ZDM	127	17	17	0.5768421052631574	156	King.
ZDM	127	17	16	0.9419354838709676	14	Williams
ZDM	127	17	15	0.832801161103048	124	Alberta
ZDM	128	15	2	0.8440487965710518	133	graduated
ZDM	128	15	5	0.3089947089947086	202	College
ZDM	128	15	8	0.1292682926829271	93	Bachelor
ZDM	128	15	10	0.2148148148148159	117	Arts
ZDM	128	15	15	0.1401869158878504	86	1948.
ZDM	128	15	13	0.2335607094133698	170	Sociology
ZDM	128	15	15	0.7570093457943925	175	1948.
ZDM	128	15	4	0.2134615384615383	95	Morehouse
ZDM	128	15	3	0.4691638795986619	140	from
ZDM	129	26	5	0.5780260707635011	107	Divinity
ZDM	129	26	2	0.8505016986647704	124	application
ZDM	129	26	7	0.5006603081438001	101	was
ZDM	129	26	8	0.541991669822037	36	rejected,
ZDM	129	26	6	0.1392156862745098	171	School
ZDM	129	26	5	0.6108007448789572	65	Divinity
ZDM	129	26	10	0.8421654135338337	99	he
ZDM	129	26	12	0.8266220735785954	60	from
ZDM	129	26	12	0.0474916387959866	74	from
ZDM	129	26	14	0.340952380952381	146	Theological
ZDM	129	26	15	0.1455571227080392	132	Seminary
ZDM	129	26	17	0.2267515923566873	132	Chester,
ZDM	129	26	20	0.700890207715133	77	with
ZDM	129	26	18	0.9257383966244724	84	Pennsylvania
ZDM	129	26	23	0.0808510638297862	128	of
ZDM	129	26	26	0.4429906542056072	130	1951.
ZDM	129	26	24	0.4968105065666044	123	Divinity
ZDM	129	26	17	0.7477707006369433	110	Chester,
ZDM	129	26	15	0.7695345557122707	116	Seminary
ZDM	129	26	4	0.8451612903225809	69	Yale
ZDM	129	26	3	0.3597837107130782	155	to
ZDM	130	12	5	0.9951219512195112	82	in
ZDM	130	12	7	0.3269215838509315	77	theology
ZDM	130	12	7	0.2225737577639752	76	theology
ZDM	130	12	9	0.5526717557251916	122	Boston
ZDM	130	12	9	0.9587786259541978	18	Boston
ZDM	130	12	12	0.9046728971962618	69	1955.
ZDM	130	12	11	0.6981132075471698	136	in
ZDM	130	12	6	0.339220897562457	68	Systematic
ZDM	130	12	8	0.074097916313739	85	from
ZDM	130	12	7	0.0064246894409935	97	theology
ZDM	130	12	6	0.7562001670590023	80	Systematic
ZDM	130	12	8	0.0133830255802134	66	from
ZDM	130	12	6	0.6862176323183236	134	Systematic
ZDM	130	12	6	0.8718657453109574	267	Systematic
ZDM	130	12	7	0.1579774844720499	77	theology
ZDM	130	12	8	0.6096899881416229	162	from
ZDM	130	12	4	0.2777777777777778	214	Ph.D.
ZDM	131	14	3	0.1828571428571427	92	(born
ZDM	131	14	3	0.2419047619047616	109	(born
ZDM	131	14	8	0.1488532991672009	83	March
ZDM	131	14	7	0.801845607808341	49	died
ZDM	131	14	14	0.4986666666666667	73	actress.
ZDM	131	14	13	0.9443181818181816	125	American
ZDM	131	14	3	0.3295238095238097	112	(born
ZDM	131	14	5	0.7866666666666662	96	5,
ZDM	131	14	9	0.4328358208955223	89	15,
ZDM	131	14	14	0.4253333333333334	63	actress.
ZDM	131	14	13	0.8181818181818182	140	American
ZDM	131	14	2	0.8915887850467288	173	Davis
ZDM	132	32	4	0.1401413357221061	74	husband
ZDM	132	32	7	0.3487684729064037	88	Hollywood,
ZDM	132	32	7	0.0197044334975369	98	Hollywood,
ZDM	132	32	8	0.7909290674167174	104	California
ZDM	132	32	10	0.728224527150702	120	pursue
ZDM	132	32	15	0.1056128293241692	60	pictures
ZDM	132	32	13	0.9040128410914924	124	in
ZDM	132	32	16	0.3655640024655839	83	and
ZDM	132	32	20	0.4494845360824744	26	"""Gail"
ZDM	132	32	21	0.2732824427480912	84	"Davis,"""
ZDM	132	32	20	0.8948453608247418	92	"""Gail"
ZDM	132	32	21	0.4671755725190843	44	"Davis,"""
ZDM	132	32	24	0.6150498640072526	89	her
ZDM	132	32	24	0.4003626473254763	95	her
ZDM	132	32	27	0.643243243243243	139	debut
ZDM	132	32	32	0.242592592592593	108	short.
ZDM	132	32	4	0.4688364685975915	88	husband
ZDM	132	32	3	0.3125764785859962	127	her
ZDM	133	28	5	0.5858944954128437	124	minor
ZDM	133	28	8	0.5577251594767003	106	another
ZDM	133	28	10	0.7228566439671735	101	films
ZDM	133	28	14	0.3333604622772035	197	supporting
ZDM	133	28	19	0.0141560798548097	81	Rogers
ZDM	133	28	17	0.7950617283950614	95	star
ZDM	133	28	16	0.8342342342342345	72	under
ZDM	133	28	21	0.3055555555555556	88	a
ZDM	133	28	25	0.755438838977194	75	called
ZDM	133	28	23	0.8525810559310413	100	Western
ZDM	133	28	28	0.6818181818181818	162	Frontier.
ZDM	133	28	4	0.043948296122208	107	in
ZDM	134	34	2	0.1441927885486499	108	then
ZDM	134	34	6	0.2243860105875204	142	appeared
ZDM	134	34	8	0.0988184747583243	77	more
ZDM	134	34	10	0.0482307092751354	92	three
ZDM	134	34	14	0.0639455782312926	62	which
ZDM	134	34	12	0.6637173486335496	131	films,
ZDM	134	34	16	0.246164639850327	88	but
ZDM	134	34	18	0.3837037037037039	139	were
ZDM	134	34	20	0.4866713847605567	146	the
ZDM	134	34	21	0.6481012658227854	94	Western
ZDM	134	34	24	0.8080505130228889	66	that
ZDM	134	34	23	0.7755976916735369	90	and
ZDM	134	34	26	0.4683298266706744	111	fourteen
ZDM	134	34	28	0.0126482213438729	99	with
ZDM	134	34	29	0.4594951639537634	89	the
ZDM	134	34	31	0.572255552047153	143	cowboy
ZDM	134	34	34	0.6339285714285714	298	Autry.
ZDM	134	34	34	0.3589285714285713	71	Autry.
ZDM	134	34	3	0.0467248022713448	147	and
ZDM	135	30	3	0.6564102564102563	79	she
ZDM	135	30	6	0.0568807339449545	87	guest
ZDM	135	30	7	0.7325000000000003	98	star
ZDM	135	30	9	0.2219903837430826	99	television
ZDM	135	30	9	0.9198766216093625	32	television
ZDM	135	30	30	0.0990439770554496	16	"Show""."
ZDM	135	30	10	0.3308510638297874	189	Westerns,
ZDM	135	30	10	0.7861702127659572	115	Westerns,
ZDM	135	30	14	0.6000000000000001	63	"""Lone"
ZDM	135	30	13	0.100165133286152	127	the
ZDM	135	30	15	0.6980392156862743	119	"Ranger"""
ZDM	135	30	18	0.5555555555555556	187	"Kid"""
ZDM	135	30	20	0.6714312940728036	148	plus
ZDM	135	30	25	0.1075	87	appearances
ZDM	135	30	24	0.931578947368421	93	dozen
ZDM	135	30	29	0.6346793349168641	150	Autry
ZDM	135	30	30	0.8286806883365194	98	"Show""."
ZDM	135	30	3	0.7311236189284971	85	she
ZDM	136	24	2	0.8695398100803506	127	Davis
ZDM	136	24	5	0.024490494947765	153	from
ZDM	136	24	8	0.2707070707070702	86	1997
ZDM	136	24	11	0.5599999999999994	104	Angeles,
ZDM	136	24	11	0.2412499999999994	37	Angeles,
ZDM	136	24	9	0.6926829268292677	86	in
ZDM	136	24	14	0.032899321474418	66	was
ZDM	136	24	13	0.2225370251126849	81	and
ZDM	136	24	15	0.7406772396056579	110	interred
ZDM	136	24	19	0.7622047244094484	125	Forest
ZDM	136	24	20	0.7826923076923086	60	Lawn
ZDM	136	24	16	0.8551681957186549	140	there
ZDM	136	24	24	0.2827225130890052	245	Cemetery.
ZDM	136	24	3	0.4728753067142537	111	passed
ZDM	136	24	3	0.1074057550747267	207	passed
ZDM	137	21	6	0.7199025182778229	189	town
ZDM	137	21	10	0.5005684944067497	136	was
ZDM	137	21	9	0.3932203389830508	83	she
ZDM	137	21	11	0.3117302573203204	97	born
ZDM	137	21	14	0.5142857142857143	68	Grayson
ZDM	137	21	13	0.8443243243243241	185	Jeanne
ZDM	137	21	13	0.5517117117117117	100	Jeanne
ZDM	137	21	15	0.9349999999999994	123	in
ZDM	137	21	18	0.2999999999999995	179	at
ZDM	137	21	21	0.4843243243243238	175	Arkansas.
ZDM	137	21	21	0.1762162162162157	59	Arkansas.
ZDM	137	21	21	0.8562162162162167	58	Arkansas.
ZDM	137	21	5	0.0441033672670318	66	small
ZDM	138	16	3	0.4161182474045397	82	lived
ZDM	138	16	5	0.4969072164948452	133	McGehee,
ZDM	138	16	7	0.3270103092783503	86	where
ZDM	138	16	9	0.0944974321349958	64	was
ZDM	138	16	10	0.4524728907696384	88	raised
ZDM	138	16	13	0.6303060217176703	109	moved
ZDM	138	16	13	0.2575518262586378	69	moved
ZDM	138	16	16	0.3412844036697252	103	Rock.
