SN,WORD,loc,dur,subj_id
147,资源,1,219,3
147,保护,4,254,3
147,工作,5,190,3
147,进入,9,179,3
147,了,3,199,3
147,一个,1,172,3
147,发展,12,196,3
147,时期,1,254,3
148,这些,5,203,3
148,著名,7,252,3
148,学者,7,236,3
148,无时无刻,4,182,3
148,不在,6,209,3
148,关注,2,200,3
148,当今,5,255,3
148,社会,9,215,3
148,的,3,241,3
148,变化,6,179,3
149,诗集,8,180,3
149,汇总,2,198,3
149,了,1,191,3
149,作者,6,262,3
149,近年,7,234,3
149,创作,7,218,3
149,的,5,208,3
149,大部分,1,185,3
149,作品,8,173,3
150,脑力,3,232,3
150,劳动者,11,186,3
150,依靠,10,249,3
150,自己,6,203,3
150,的,1,228,3
150,聪明,5,240,3
150,才智,1,239,3
150,在,9,257,3
150,劳动,2,178,3
150,中,7,221,3
150,获得,4,250,3
150,利益,4,204,3
1,我,11,212,4
1,怀念,1,261,4
1,那些,11,209,4
1,日子,1,188,4
1,里,8,181,4
1,同事,6,194,4
1,间,13,202,4
1,建立,2,234,4
1,起来,7,237,4
1,的,10,251,4
1,深厚,10,213,4
1,而,8,252,4
1,真挚,7,197,4
1,的,1,232,4
1,友情,13,248,4
2,酒,4,223,4
2,已经,9,227,4
2,成为,5,223,4
2,国人,11,217,4
2,生活,2,202,4
2,中,11,207,4
2,不可,4,217,4
2,缺少,3,177,4
2,的,5,253,4
2,重要,6,194,4
2,内容,3,233,4
3,这些,8,227,4
3,新,2,188,4
3,品种,3,253,4
3,具有,4,199,4
3,产量,1,209,4
3,高,7,197,4
3,的,4,222,4
3,明显,8,173,4
3,优势,5,243,4
4,外贸,8,221,4
4,集团,1,194,4
4,公司,10,172,4
4,为,9,174,4
4,部队,8,197,4
4,配置,5,202,4
4,了,1,236,4
4,多功能,6,186,4
4,健身房,3,212,4
4,和,10,242,4
4,球场,6,229,4
5,它,10,261,4
5,是,11,251,4
5,所有,9,255,4
5,治疗,11,187,4
5,艾滋病,11,206,4
5,的,5,261,4
5,药物,11,225,4
5,中,9,225,4
5,药效,1,204,4
5,最,6,237,4
5,明显,7,261,4
5,的,8,188,4
6,领导,3,196,4
6,专程,9,260,4
6,到,2,248,4
6,革命,10,201,4
6,老区,2,183,4
6,慰问,8,257,4
6,贫困,4,204,4
6,教师,5,234,4
6,和,8,197,4
6,先进,9,211,4
6,教师,5,245,4
7,正在,4,209,4
7,营房,1,253,4
7,休息,2,190,4
7,的,5,205,4
7,人们,4,188,4
7,被,2,219,4
7,天崩地裂,1,230,4
7,的,7,259,4
7,响声,3,250,4
7,惊醒,6,181,4
8,一个,9,252,4
8,良好,11,259,4
8,的,9,199,4
8,候车,2,191,4
8,环境,11,187,4
8,可以,9,181,4
8,缓解,8,227,4
8,人,4,261,4
8,的,11,214,4
8,紧张,10,192,4
8,心理,8,196,4
9,降低,7,231,4
9,关税,3,235,4
9,将,6,258,4
9,对,2,199,4
9,香港,10,261,4
9,经济,9,172,4
9,产生,9,246,4
9,诸多,9,254,4
9,正面,3,244,4
9,的,9,206,4
9,影响,5,176,4
10,所有,13,234,4
10,科学,7,187,4
10,工作者,10,261,4
10,无疑,12,241,4
10,都,13,211,4
10,应该,13,200,4
10,继承,4,181,4
10,和,8,187,4
10,发扬,9,247,4
10,前辈,5,225,4
10,科学家,1,241,4
10,的,5,190,4
10,精神,4,262,4
11,玩具,4,176,4
11,可以,5,235,4
11,影响,1,181,4
11,孩子,5,238,4
11,今后,5,262,4
11,情操,8,231,4
11,和,3,241,4
11,人格,5,206,4
11,的,8,183,4
11,形成,9,209,4
12,这些,10,214,4
12,文物,13,212,4
12,显示,12,220,4
12,了,6,231,4
12,古代,12,206,4
12,的,6,251,4
12,艺术,12,235,4
12,风格,7,230,4
12,和,12,242,4
12,高超,5,215,4
12,的,9,205,4
12,工艺,12,214,4
12,水平,11,257,4
13,一些,7,171,4
13,人,3,222,4
13,撰文,1,198,4
13,批评,6,234,4
13,市政,10,253,4
13,当局,8,203,4
13,麻木不仁,11,247,4
13,和,7,206,4
13,玩忽职守,3,234,4
13,的,5,244,4
13,作风,8,196,4
14,一些,1,205,4
14,文章,9,184,4
14,呼吁,9,179,4
14,改革,2,260,4
14,现有,3,228,4
14,的,3,243,4
14,文物,1,177,4
14,保护,2,185,4
14,机制,5,177,4
15,获奖,7,247,4
15,作品,7,191,4
15,塑造,5,258,4
15,了,3,246,4
15,性格,3,237,4
15,鲜明,10,193,4
15,的,2,243,4
15,有血有肉,2,260,4
15,的,7,179,4
15,艺术,5,206,4
15,形象,5,173,4
16,少年,8,186,4
16,进一步,8,259,4
16,认识到,3,261,4
16,自己,8,228,4
16,是,8,236,4
16,未来,2,257,4
16,的,6,188,4
16,主人,3,181,4
17,近来,8,200,4
17,动物园,9,209,4
17,首次,9,224,4
17,对,2,171,4
17,孔雀,7,219,4
17,成功,4,258,4
17,进行,9,262,4
17,了,9,171,4
17,人工,9,191,4
17,繁殖,4,230,4
18,与会,6,216,4
18,专家,6,242,4
18,学者,11,256,4
18,对,7,254,4
18,研究,6,198,4
18,结论,9,229,4
18,进行,7,193,4
18,了,9,260,4
18,充分,2,206,4
18,的,11,217,4
18,肯定,3,235,4
19,近期,2,215,4
19,青少年,3,233,4
19,近视眼,1,211,4
19,发病,7,211,4
19,机率,4,217,4
19,一直,2,193,4
19,居高不下,3,217,4
20,救灾,8,249,4
20,人员,1,225,4
20,和,9,188,4
20,各种,7,255,4
20,物资,1,177,4
20,正在,1,209,4
20,源源不断,3,225,4
20,抵达,5,260,4
20,灾区,2,176,4
21,企业,5,204,4
21,每年,10,240,4
21,实现,10,171,4
21,的,10,198,4
21,利税,4,247,4
21,总额,1,217,4
21,相当于,5,184,4
21,当年,1,200,4
21,全部,4,193,4
21,固定,9,207,4
21,资产,6,191,4
22,各国,2,178,4
22,都,7,203,4
22,把,2,205,4
22,增强,3,260,4
22,综合,7,200,4
22,国力,2,199,4
22,作为,6,181,4
22,首要,7,174,4
22,任务,1,254,4
23,我国,6,238,4
23,法律,9,227,4
23,规定,1,216,4
23,要,10,231,4
23,严厉,9,229,4
23,惩处,3,250,4
23,伪造,10,200,4
23,货币,9,226,4
23,的,4,180,4
23,犯罪,10,189,4
23,分子,4,218,4
24,漫画,7,241,4
24,反映,5,222,4
24,了,10,205,4
24,人们,3,211,4
24,面对,10,182,4
24,不断,1,191,4
24,升级,11,248,4
24,的,3,194,4
24,软件,12,229,4
24,发展,2,219,4
24,感到,7,223,4
24,无所适从,11,254,4
25,这些,3,231,4
25,学生,10,177,4
25,不是,5,235,4
25,因为,10,236,4
25,家庭,9,259,4
25,经济,10,250,4
25,困难,3,183,4
25,而,6,189,4
25,退学,4,172,4
25,的,2,249,4
26,国际,2,172,4
26,红十字会,6,244,4
26,向,11,178,4
26,被,5,230,4
26,洪水,6,258,4
26,围困,2,210,4
26,的,7,233,4
26,城市,5,223,4
26,紧急,6,226,4
26,空运,5,252,4
26,粮食,2,250,4
27,飞机,6,248,4
27,失事,4,247,4
27,的,6,170,4
27,原因,8,206,4
27,可能,3,186,4
27,是,6,248,4
27,发动机,6,260,4
27,发生,7,186,4
27,故障,6,239,4
28,科学,9,251,4
28,教育,5,199,4
28,的,14,196,4
28,目的,8,178,4
28,在于,11,250,4
28,培养,10,222,4
28,学生,2,176,4
28,分析,8,246,4
28,问题,5,224,4
28,和,6,179,4
28,解决,9,237,4
28,问题,2,234,4
28,的,2,207,4
28,能力,13,250,4
29,这些,6,231,4
29,大学,9,171,4
29,今年,11,237,4
29,增设,1,200,4
29,了,9,252,4
29,金融,6,214,4
29,专业,5,207,4
29,以,7,218,4
29,培养,8,256,4
29,相关,4,209,4
29,高级,2,226,4
29,人才,12,173,4
30,美国,10,221,4
30,选手,2,189,4
30,在,8,194,4
30,男子,7,206,4
30,滑雪,9,175,4
30,比赛,9,179,4
30,中,8,241,4
30,有望,6,192,4
30,蝉联,2,214,4
30,冠军,9,177,4
31,国家,6,194,4
31,监督,8,195,4
31,抽查,9,225,4
31,表明,8,177,4
31,国产,3,223,4
31,洗衣机,3,187,4
31,质量,1,208,4
31,基本,9,231,4
31,合格,1,262,4
32,燃放,3,227,4
32,鞭炮,2,185,4
32,辞旧迎新,1,174,4
32,是,1,179,4
32,我国,9,196,4
32,人民,5,252,4
32,传统,5,195,4
32,的,4,219,4
32,习俗,4,214,4
33,不少,9,191,4
33,销售,9,183,4
33,人员,8,236,4
33,纷纷,10,224,4
33,担心,7,190,4
33,这样,9,203,4
33,会,4,242,4
33,导致,10,198,4
33,销量,6,181,4
33,下降,5,246,4
34,当今,2,206,4
34,电话,2,240,4
34,已经,7,213,4
34,不再,6,213,4
34,是,1,230,4
34,主要,2,210,4
34,通信,6,192,4
34,手段,2,220,4
35,最近,10,229,4
35,美国,8,240,4
35,文化,8,184,4
35,娱乐,7,245,4
35,产品,10,177,4
35,受到,5,214,4
35,来自,9,219,4
35,欧洲,5,172,4
35,的,4,193,4
35,冲击,5,181,4
36,专家,3,204,4
36,指出,7,174,4
36,近期,6,210,4
36,发生,5,196,4
36,地震,5,240,4
36,的,4,245,4
36,可能性,3,256,4
36,不大,1,205,4
37,领导,3,228,4
37,听取,3,236,4
37,了,8,258,4
37,负责人,10,193,4
37,关于,6,227,4
37,开发区,6,251,4
37,发展,2,175,4
37,情况,2,251,4
37,的,10,259,4
37,汇报,6,177,4
38,我国,5,217,4
38,大部分,3,233,4
38,地区,4,176,4
38,还,5,245,4
38,不能,3,241,4
38,达到,4,213,4
38,就近,1,242,4
38,入学,1,261,4
38,的,5,249,4
38,要求,8,225,4
39,学校,7,257,4
39,必须,5,177,4
39,严格,6,245,4
39,按照,3,240,4
39,招生,7,186,4
39,计划,5,233,4
39,录取,8,183,4
39,新生,6,211,4
40,首届,4,206,4
40,摄影,6,229,4
40,竞赛,1,257,4
40,得到,4,182,4
40,了,8,200,4
40,广大,5,214,4
40,读者,1,228,4
40,的,5,171,4
40,大力,9,230,4
40,支持,1,237,4
41,会议,4,206,4
41,期间,7,186,4
41,委员会,7,174,4
41,主席,7,230,4
41,将,6,238,4
41,同,5,236,4
41,国家,10,191,4
41,领导人,9,177,4
41,举行,3,195,4
41,一系列,9,178,4
41,会晤,7,260,4
42,国际,11,225,4
42,联盟,5,240,4
42,发表,5,225,4
42,声明,7,181,4
42,并,1,219,4
42,再次,4,258,4
42,呼吁,9,226,4
42,解决,6,225,4
42,战争,6,255,4
42,遗留,3,243,4
42,问题,9,237,4
43,不少,8,202,4
43,国家,6,224,4
43,居民,3,240,4
43,生存,5,180,4
43,质量,8,172,4
43,得到,3,248,4
43,明显,8,217,4
43,提高,3,258,4
44,粮食,5,173,4
44,是,7,232,4
44,人类,2,190,4
44,赖以,8,210,4
44,生存,5,244,4
44,和,4,186,4
44,发展,9,257,4
44,的,3,230,4
44,重要,3,216,4
44,物质,5,210,4
44,基础,9,241,4
45,他们,1,236,4
45,每天,3,178,4
45,都,7,253,4
45,可能,2,204,4
45,收到,8,213,4
45,大量,1,219,4
45,垃圾,8,196,4
45,邮件,5,223,4
46,今年,9,175,4
46,春节,4,253,4
46,她,2,242,4
46,将,2,213,4
46,和,8,178,4
46,朋友,7,171,4
46,一起,2,176,4
46,前往,9,198,4
46,东北,9,182,4
46,观赏,2,252,4
46,冰雕,7,185,4
47,站长,6,178,4
47,大胆,6,253,4
47,把,5,190,4
47,行为,5,245,4
47,科学,8,218,4
47,引入,7,231,4
47,日常,6,219,4
47,管理,2,209,4
47,工作,5,248,4
48,国际,2,241,4
48,红十字会,1,260,4
48,向,3,188,4
48,灾区,3,218,4
48,发放,6,187,4
48,救灾,2,260,4
48,物资,6,182,4
48,和,1,187,4
48,捐款,6,253,4
49,有些,1,239,4
49,专家,3,240,4
49,认为,3,226,4
49,黄金,2,216,4
49,价格,2,262,4
49,今后,9,183,4
49,可能,6,241,4
49,动荡,9,226,4
49,不定,9,170,4
50,新年,1,190,4
50,伊始,2,262,4
50,记者,1,183,4
50,走访,1,191,4
50,了,10,213,4
50,北京,5,251,4
50,一些,3,254,4
50,大型,1,178,4
50,花卉,3,230,4
50,市场,4,244,4
51,昨天,13,259,4
51,下午,7,185,4
51,他,4,179,4
51,在,4,260,4
51,法国,3,236,4
51,举行,13,208,4
51,的,9,212,4
51,国际,1,257,4
51,田径,9,258,4
51,大赛,4,225,4
51,中,11,241,4
51,摘取,13,260,4
51,金牌,8,249,4
52,有关,3,181,4
52,专家,3,222,4
52,指出,4,190,4
52,这样,7,212,4
52,必然,7,249,4
52,造成,6,231,4
52,产销,3,198,4
52,失调,10,246,4
52,进而,11,248,4
52,引起,1,215,4
52,价格,4,223,4
52,大战,1,191,4
53,今年,11,204,4
53,市场,9,209,4
53,专项,4,195,4
53,治理,11,180,4
53,重点,11,219,4
53,是,11,224,4
53,打击,7,222,4
53,具有,12,233,4
53,欺骗,3,260,4
53,性质,11,204,4
53,的,9,202,4
53,交易,9,191,4
53,行为,7,214,4
54,根本,8,217,4
54,解决,12,212,4
54,问题,10,188,4
54,的,10,241,4
54,出路,6,224,4
54,是,1,254,4
54,真正,11,234,4
54,重视,6,213,4
54,并且,1,262,4
54,大力,5,172,4
54,发展,1,172,4
54,职业,13,174,4
54,教育,2,192,4
55,欧洲,13,181,4
55,国家,8,172,4
55,今年,8,262,4
55,经济,5,187,4
55,增长,4,253,4
55,速度,7,232,4
55,将,8,195,4
55,远远,8,173,4
55,高于,5,241,4
55,其它,4,211,4
55,地区,6,252,4
55,的,9,182,4
55,国家,13,205,4
56,他,7,247,4
56,的,6,175,4
56,主要,5,251,4
56,观点,4,248,4
56,是,3,207,4
56,高级,7,225,4
56,主管,6,212,4
56,必须,7,199,4
56,像,14,252,4
56,技术,7,197,4
56,人员,10,202,4
56,那样,5,244,4
56,思考,10,207,4
56,问题,8,240,4
57,一些,4,224,4
57,部门,10,173,4
57,在,1,234,4
57,一知半解,1,202,4
57,甚至,8,193,4
57,一无所知,2,175,4
57,的,10,225,4
57,情况,8,255,4
57,下,5,256,4
57,竞相,10,218,4
57,参与,12,251,4
57,投资,8,226,4
58,国家,9,236,4
58,要求,6,237,4
58,各地,9,184,4
58,应,1,199,4
58,及时,8,256,4
58,公布,2,198,4
58,普通,10,253,4
58,商品,2,229,4
58,住房,1,234,4
58,的,9,257,4
58,建设,12,224,4
58,安排,13,214,4
58,和,9,175,4
58,进度,7,171,4
59,记者,6,225,4
59,专程,6,229,4
59,来到,7,180,4
59,水产,10,230,4
59,养殖,6,229,4
59,公司,4,204,4
59,对,3,240,4
59,负责人,4,191,4
59,进行,4,242,4
59,采访,8,222,4
60,他,11,227,4
60,留下,4,225,4
60,的,8,210,4
60,宝贵,4,260,4
60,文学,9,249,4
60,遗产,1,252,4
60,成为,6,180,4
60,人类,6,239,4
60,共同,3,254,4
60,的,12,221,4
60,精神,11,221,4
60,财富,1,198,4
61,观众,8,224,4
61,从,5,246,4
61,事件,4,259,4
61,中,6,208,4
61,看到,12,261,4
61,了,9,255,4
61,一个,9,172,4
61,浑厚,6,178,4
61,的,3,186,4
61,当代,2,226,4
61,英雄,1,227,4
61,形象,1,192,4
62,军旅,1,172,4
62,话剧,7,211,4
62,始终,9,209,4
62,将,6,179,4
62,崇高,7,197,4
62,美学,5,225,4
62,作为,9,239,4
62,坚持不懈,7,194,4
62,的,7,245,4
62,追求,1,183,4
63,北京,8,251,4
63,拥有,7,231,4
63,当今,1,196,4
63,世界上,11,250,4
63,绝无仅有,10,228,4
63,并,4,200,4
63,保存,3,224,4
63,完好,4,230,4
63,的,9,234,4
63,都城,9,224,4
63,古迹,6,177,4
64,根本,4,174,4
64,原因,8,195,4
64,在于,8,227,4
64,我国,11,222,4
64,目前,6,243,4
64,没有,2,191,4
64,详尽,8,228,4
64,而,4,250,4
64,明确,1,257,4
64,的,1,237,4
64,法律,7,235,4
65,中国,15,218,4
65,古老,2,180,4
65,的,2,242,4
65,文明,8,260,4
65,和,11,217,4
65,高速,7,243,4
65,增长,1,182,4
65,的,11,241,4
65,经济,3,206,4
65,对,9,260,4
65,世界,4,199,4
65,产生,4,236,4
65,了,13,197,4
65,重大,4,237,4
65,影响,12,206,4
66,我国,1,182,4
66,科技,1,250,4
66,工作者,3,186,4
66,历来,4,192,4
66,都,3,228,4
66,注重,4,235,4
66,科学,1,233,4
66,技术,2,258,4
66,的,12,226,4
66,传播,3,194,4
66,和,1,244,4
66,普及,10,182,4
67,美国,2,202,4
67,军工,2,178,4
67,企业,8,170,4
67,不惜,2,250,4
67,投入,8,240,4
67,巨资,5,171,4
67,开发,3,170,4
67,各种,9,212,4
67,尖端,5,175,4
67,产品,8,191,4
68,新春,6,199,4
68,文化,8,205,4
68,活动,1,210,4
68,为,10,221,4
68,首都,10,187,4
68,人民,1,190,4
68,增添,1,213,4
68,了,6,256,4
68,欢乐,4,218,4
68,祥和,9,175,4
68,的,4,220,4
68,节日,13,191,4
68,气氛,3,200,4
69,公民,5,176,4
69,的,11,191,4
69,文化,5,195,4
69,修养,8,185,4
69,体现,9,231,4
69,了,6,184,4
69,这个,11,180,4
69,国家,7,181,4
69,文明,11,262,4
69,程度,6,232,4
69,的,6,202,4
69,高低,4,186,4
70,有关,6,185,4
70,部门,10,181,4
70,提出,8,227,4
70,要,10,254,4
70,提高,11,257,4
70,主要,2,213,4
70,干线,1,252,4
70,的,9,242,4
70,旅客,8,247,4
70,列车,3,176,4
70,时速,4,200,4
71,美国,4,212,4
71,科学家,4,197,4
71,宣布,7,245,4
71,制造,1,171,4
71,出,4,248,4
71,了,3,222,4
71,大型,4,188,4
71,通用,9,222,4
71,电子,5,193,4
71,计算机,3,219,4
72,美国,11,239,4
72,苹果,4,212,4
72,电脑,2,245,4
72,公司,7,256,4
72,的,7,170,4
72,象征,6,253,4
72,图案,7,224,4
72,是,9,226,4
72,缺少,11,246,4
72,一块,4,176,4
72,的,11,204,4
72,苹果,5,248,4
73,正是,9,189,4
73,这样,13,261,4
73,的,3,206,4
73,保守,8,245,4
73,做法,3,192,4
73,和,6,244,4
73,傲慢,6,255,4
73,态度,3,186,4
73,迫使,4,257,4
73,竞争,13,192,4
73,对手,13,208,4
73,不断,2,193,4
73,创新,4,232,4
74,现任,5,206,4
74,总裁,2,172,4
74,主管,5,260,4
74,公司,6,254,4
74,后,11,222,4
74,对,10,234,4
74,新,1,213,4
74,技术,10,195,4
74,开发,6,217,4
74,重视,7,236,4
74,不够,1,210,4
75,晚会,4,224,4
75,集中,9,254,4
75,了,7,211,4
75,各个,12,227,4
75,艺术,8,244,4
75,行当,4,184,4
75,中,3,209,4
75,的,5,228,4
75,佼佼者,3,228,4
75,和,2,215,4
75,中青年,9,226,4
75,艺术家,9,181,4
75,代表,2,255,4
76,我国,11,191,4
76,广泛,10,218,4
76,开展,8,195,4
76,的,12,193,4
76,全民,11,248,4
76,义务,12,180,4
76,植树,5,173,4
76,运动,9,246,4
76,推动,5,224,4
76,了,6,204,4
76,城乡,12,182,4
76,绿化,8,256,4
76,进程,8,261,4
77,各地,6,188,4
77,利用,9,250,4
77,资源,11,217,4
77,和,5,191,4
77,地理,4,261,4
77,优势,5,202,4
77,大力,5,222,4
77,发展,7,188,4
77,优质,9,243,4
77,高效,4,236,4
77,农业,10,237,4
78,对,4,244,4
78,学生,7,241,4
78,进行,9,189,4
78,正确,4,174,4
78,人生观,8,170,4
78,教育,4,175,4
78,包括,3,230,4
78,加强,1,223,4
78,道德,8,215,4
78,修养,9,201,4
78,教育,8,179,4
79,漫画,1,179,4
79,创作,4,170,4
79,能,10,254,4
79,启发,9,187,4
79,孩子,8,212,4
79,运用,3,242,4
79,多种,3,222,4
79,思维,5,219,4
79,方式,3,261,4
79,认识,10,205,4
79,世界,6,240,4
80,画家,5,244,4
80,想,2,247,4
80,通过,4,184,4
80,美术,4,200,4
80,教学,8,184,4
80,培养,4,178,4
80,孩子,3,200,4
80,的,11,231,4
80,思想,12,174,4
80,道德,2,191,4
80,和,8,257,4
80,审美,1,202,4
80,情趣,10,206,4
81,面对,11,245,4
81,严重,12,178,4
81,的,11,192,4
81,自然,10,196,4
81,灾害,3,192,4
81,政府,11,236,4
81,千方百计,7,175,4
81,采取,10,209,4
81,措施,5,230,4
81,安排,6,245,4
81,群众,5,247,4
81,生活,9,211,4
82,冷战,10,178,4
82,结束,5,177,4
82,后,2,190,4
82,多极化,1,239,4
82,趋势,11,230,4
82,的,5,258,4
82,出现,7,196,4
82,有利于,2,232,4
82,维护,11,231,4
82,世界,3,252,4
82,和平,6,202,4
83,中国,10,234,4
83,文化,10,201,4
83,的,2,249,4
83,一个,6,174,4
83,优秀,5,205,4
83,传统,5,194,4
83,就是,8,175,4
83,道德,8,202,4
83,文章,8,262,4
83,并重,7,259,4
84,现代,8,239,4
84,自动化,7,262,4
84,系统,1,177,4
84,以,13,245,4
84,数字,5,178,4
84,计算机,10,262,4
84,技术,2,232,4
84,和,11,204,4
84,自动,3,179,4
84,控制,9,239,4
84,技术,13,205,4
84,为,3,206,4
84,核心,10,189,4
85,企业,10,209,4
85,领导,10,177,4
85,和,10,228,4
85,广大,6,223,4
85,职工,3,190,4
85,正在,10,223,4
85,积极,4,250,4
85,主动,10,246,4
85,开展,3,175,4
85,生产,8,254,4
85,自救,11,259,4
86,他,11,221,4
86,动员,12,196,4
86,房地产,4,174,4
86,公司,9,257,4
86,投资,2,174,4
86,兴建,8,181,4
86,的,12,170,4
86,小学,4,259,4
86,已经,1,250,4
86,在,8,176,4
86,家乡,11,173,4
86,落成,1,244,4
87,国家,6,173,4
87,发出,5,194,4
87,紧急,8,190,4
87,通知,10,174,4
87,要求,3,222,4
87,各地,2,180,4
87,禁止,7,181,4
87,销售,9,179,4
87,未,2,214,4
87,认证,6,192,4
87,的,8,235,4
87,故事片,4,183,4
88,这些,3,202,4
88,实业家,1,239,4
88,代表团,10,245,4
88,正在,11,235,4
88,就,5,178,4
88,经济,6,221,4
88,问题,11,223,4
88,进行,5,184,4
88,紧张,1,260,4
88,的,4,175,4
88,会谈,6,206,4
89,西方,3,202,4
89,工业,7,186,4
89,国家,6,185,4
89,对,4,214,4
89,开发,3,261,4
89,环绕,7,172,4
89,地球,5,211,4
89,卫星,10,173,4
89,有,11,221,4
89,浓厚,3,247,4
89,兴趣,6,176,4
90,我,15,183,4
90,在,3,261,4
90,教学,8,236,4
90,工作,2,233,4
90,中,7,259,4
90,从,11,239,4
90,工作,11,230,4
90,人员,1,195,4
90,和,13,206,4
90,学员,14,173,4
90,身上,7,181,4
90,学会,2,188,4
90,了,1,192,4
90,不少,11,192,4
90,东西,11,187,4
91,文学,11,205,4
91,艺术,6,223,4
91,的,2,190,4
91,繁荣,3,241,4
91,进步,5,175,4
91,常常,7,201,4
91,标志,6,234,4
91,着,2,181,4
91,国家,5,212,4
91,的,11,228,4
91,兴旺,3,232,4
91,发达,11,190,4
92,艺术家,9,194,4
92,成就,2,232,4
92,的,5,191,4
92,大小,11,231,4
92,主要,8,181,4
92,取决于,2,194,4
92,掌握,7,179,4
92,时代,9,186,4
92,脉搏,3,262,4
92,的,11,219,4
92,程度,4,182,4
93,领导,7,170,4
93,指出,7,229,4
93,当务之急,9,210,4
93,是,7,191,4
93,保证,6,240,4
93,全部,5,215,4
93,灾区,6,219,4
93,恢复,3,261,4
93,供水,7,262,4
94,总理,6,256,4
94,指出,8,193,4
94,中国,9,218,4
94,经济,10,233,4
94,和,6,260,4
94,工业,9,251,4
94,的,6,254,4
94,发展,5,245,4
94,需要,8,222,4
94,国外,9,190,4
94,的,13,248,4
94,先进,10,243,4
94,技术,5,234,4
95,一些,10,253,4
95,敏锐,1,254,4
95,的,8,181,4
95,学者,8,206,4
95,已经,11,198,4
95,发现,4,197,4
95,提高,5,256,4
95,计算机,8,190,4
95,速度,4,261,4
95,的,3,173,4
95,可能性,2,193,4
96,现代,1,185,4
96,高科技,7,186,4
96,产品,9,207,4
96,将,10,213,4
96,继续,11,178,4
96,无孔不入,1,220,4
96,地,3,207,4
96,渗透,8,186,4
96,到,10,171,4
96,人类,9,221,4
96,生活,5,235,4
96,中,6,226,4
97,这些,9,260,4
97,农民,5,229,4
97,根据,2,258,4
97,电脑,1,225,4
97,分析,1,215,4
97,的,1,237,4
97,市场,7,258,4
97,行情,8,226,4
97,来,5,180,4
97,确定,6,184,4
97,种植,6,232,4
97,计划,6,205,4
98,学生,8,184,4
98,在家,5,236,4
98,可以,3,186,4
98,通过,10,230,4
98,屏幕,5,259,4
98,与,3,235,4
98,老师,4,239,4
98,同学,3,214,4
98,讨论,7,191,4
98,问题,4,258,4
99,计算机,10,244,4
99,给,7,205,4
99,人类,9,180,4
99,带来,6,192,4
99,巨大,12,190,4
99,财富,8,201,4
99,的,4,257,4
99,同时,6,241,4
99,也,5,204,4
99,带来,6,232,4
99,严重,9,228,4
99,的,2,261,4
99,问题,10,178,4
100,这些,9,170,4
100,现象,8,234,4
100,是,8,250,4
100,消费者,1,225,4
100,对,2,201,4
100,假货,4,187,4
100,泛滥,3,172,4
100,深恶痛绝,3,237,4
100,情绪,10,238,4
100,的,12,208,4
100,一个,2,176,4
100,反映,10,258,4
101,当时,6,188,4
101,他们,3,194,4
101,在,1,207,4
101,激烈,2,197,4
101,竞争,6,230,4
101,中,11,196,4
101,曾经,3,200,4
101,遇到,4,201,4
101,过,11,219,4
101,许多,10,230,4
101,困难,7,188,4
102,近年,9,253,4
102,干旱,11,187,4
102,成灾,7,207,4
102,的,7,196,4
102,问题,11,229,4
102,说明,3,184,4
102,农业,9,262,4
102,的,5,259,4
102,基础,8,253,4
102,地位,4,231,4
102,不,6,233,4
102,稳固,10,201,4
103,中央,3,176,4
103,领导,5,230,4
103,对,11,214,4
103,整个,6,181,4
103,图书,12,235,4
103,出版,1,190,4
103,工作,6,250,4
103,提出,8,201,4
103,了,5,239,4
103,要求,9,206,4
103,和,11,240,4
103,期望,8,214,4
104,保险,9,235,4
104,机构,3,236,4
104,在,10,223,4
104,社会,3,253,4
104,保障,1,210,4
104,体系,9,224,4
104,中,4,192,4
104,承担,2,237,4
104,重要,4,232,4
104,作用,1,229,4
105,发射,10,185,4
105,火箭,11,244,4
105,的,7,227,4
105,主要,11,204,4
105,目的,11,242,4
105,是,10,250,4
105,运送,6,213,4
105,超音速,9,187,4
105,航天飞机,7,189,4
105,进入,11,173,4
105,轨道,7,228,4
106,院长,6,254,4
106,强调,8,205,4
106,医院,10,235,4
106,必须,4,178,4
106,加强,4,243,4
106,药品,8,174,4
106,质量,5,196,4
106,的,5,189,4
106,监督,6,202,4
106,管理,4,228,4
107,我国,11,195,4
107,企业家,7,201,4
107,深知,6,224,4
107,教育,2,212,4
107,培训,6,236,4
107,费用,3,194,4
107,就是,1,248,4
107,对,9,194,4
107,未来,9,252,4
107,的,1,239,4
107,投资,11,198,4
108,大家,10,217,4
108,平时,4,203,4
108,充分,6,215,4
108,享受,10,180,4
108,了,3,204,4
108,从前,7,182,4
108,只有,10,261,4
108,过年,4,203,4
108,才能,7,202,4
108,享受,2,231,4
108,的,4,245,4
108,东西,5,190,4
109,辛劳,2,219,4
109,的,6,234,4
109,农民,5,253,4
109,聚集,8,245,4
109,到,10,261,4
109,一起,7,198,4
109,纷纷,12,177,4
109,谈论,8,207,4
109,关于,5,242,4
109,过年,12,183,4
109,的,2,222,4
109,种种,12,215,4
109,话题,11,199,4
110,国家,12,259,4
110,建设,8,237,4
110,和,12,231,4
110,经济,7,186,4
110,发展,4,180,4
110,的,8,253,4
110,重点,9,248,4
110,在于,5,251,4
110,现有,13,191,4
110,企业,9,223,4
110,的,2,249,4
110,技术,7,209,4
110,改造,11,230,4
111,这些,9,180,4
111,深化,10,243,4
111,人事,1,216,4
111,制度,11,228,4
111,的,5,218,4
111,改革,7,259,4
